"SUID","biogrid.ALIASES","biogrid.BIOGRID_ID","biogrid.ENTREZ_GENE","biogrid.OFFICIAL_SYMBOL","biogrid.ORGANISM_ID","biogrid.SYSTEMATIC_NAME","canonicalName","ID","name","selected","shared name"
"1949","NDP52","115535","10241","CALCOCO2","9606",,"CALCOCO2","10241","CALCOCO2","false","CALCOCO2"
"1950","DTTR431|LP2698|LSECtin|UNQ431","130876","339390","CLEC4G","9606","UNQ431/PRO792","CLEC4G","339390","CLEC4G","false","CLEC4G"
"1951","C7orf21|DULP","123686","83590","TMUB1","9606","SB144","TMUB1","83590","TMUB1","false","TMUB1"
"1952","CL-6|CL6","109850","3638","INSIG1","9606",,"INSIG1","3638","INSIG1","false","INSIG1"
"1953","LDLCQ3","109399","3156","HMGCR","9606",,"HMGCR","3156","HMGCR","false","HMGCR"
"1954","HRCA1|RCA1|TRC8","116401","11236","RNF139","9606",,"RNF139","11236","RNF139","false","RNF139"
"1955","BM-102|SEC3|SEC3L1|SEC3P","120881","55763","EXOC1","9606","BM-012","EXOC1","55763","EXOC1","false","EXOC1"
"1956","C9orf28|FAM125B","124621","89853","MVB12B","9606",,"MVB12B","89853","MVB12B","false","MVB12B"
"1957","CFBP|FAM125A","125018","93343","MVB12A","9606",,"MVB12A","93343","MVB12A","false","MVB12A"
"1958","CALML2|CAMI|CPVT4|DD132|PHKD|caM","107252","801","CALM1","9606",,"CALM1","801","CALM1","false","CALM1"
"1959","C10orf69|Erlin-1|KE04|KEO4|SPFH1|SPG62","115859","10613","ERLIN1","9606","RP11-316M21.1","ERLIN1","10613","ERLIN1","false","ERLIN1"
"1960","ACV|CLA4|INSP3R1|IP3R|IP3R1|PPP1R94|SCA15|SCA16|SCA29","109913","3708","ITPR1","9606",,"ITPR1","3708","ITPR1","false","ITPR1"
"1961","KIAA1794","120511","55215","FANCI","9606",,"FANCI","55215","FANCI","false","FANCI"
"1962","Bst1|ISPD3024|MRT42|SPG67","123093","80055","PGAP1","9606","UNQ3024/PRO9822","PGAP1","80055","PGAP1","false","PGAP1"
"1963","SIR2L3","116982","23410","SIRT3","9606",,"SIRT3","23410","SIRT3","false","SIRT3"
"1964","SIR2L1","116983","23411","SIRT1","9606","RP11-57G10.3","SIRT1","23411","SIRT1","false","SIRT1"
"1965","ALS2CR6|ALSJ|IAHSP|PLSJ","121708","57679","ALS2","9606",,"ALS2","57679","ALS2","false","ALS2"
"1966","AIS|DHTR|HUMARA|HYSP1|KD|NR3C4|SBMA|SMAX1|TFM","106862","367","AR","9606","RP11-383C12.1","AR","367","AR","false","AR"
"1967","ER|ESR|ESRA|ESTRR|Era|NR3A1","108403","2099","ESR1","9606","RP1-130E4.1","ESR1","2099","ESR1","false","ESR1"
"1968","NR2B1","112168","6256","RXRA","9606",,"RXRA","6256","RXRA","false","RXRA"
"1969","PPP1R150|STAU","112657","6780","STAU1","9606","RP3-470L14.2","STAU1","6780","STAU1","false","STAU1"
"1970","RPABC3|RPB17|RPB8","111433","5437","POLR2H","9606",,"POLR2H","5437","POLR2H","false","POLR2H"
"1971","SPARTIN|TAHCCP1","116734","23111","SPG20","9606",,"SPG20","23111","SPG20","false","SPG20"
"1972","AR-JP|LPRS2|PDJ|PRKN","111105","5071","PARK2","9606","KB-152G3.1","PARK2","5071","PARK2","false","PARK2"
"1973","HD5|NY-CO-9","115331","10014","HDAC5","9606",,"HDAC5","10014","HDAC5","false","HDAC5"
"1974","","131691","353355","ZNF233","9606",,"ZNF233","353355","ZNF233","false","ZNF233"
"1975","HSPC251|PS1D|pNO40","119598","51538","ZCCHC17","9606","HSPC243","ZCCHC17","51538","ZCCHC17","false","ZCCHC17"
"1976","WBP-1","117103","23559","WBP1","9606",,"WBP1","23559","WBP1","false","WBP1"
"1977","ARE1|SAC2|SACM2L|dJ1033B10.5","112200","6293","VPS52","9606","DADB-91M20.1","VPS52","6293","VPS52","false","VPS52"
"1978","G7A|VARS1|VARS2","113250","7407","VARS","9606","DAAP-21F2.2","VARS","7407","VARS","false","VARS"
"1979","MC3DN5|QCR2|UQCR2","113231","7385","UQCRC2","9606",,"UQCRC2","7385","UQCRC2","false","UQCRC2"
"1980","PMGYSA|bA506K6.1","131483","347733","TUBB2B","9606","RP11-506K6.1","TUBB2B","347733","TUBB2B","false","TUBB2B"
"1981","A15|CCG-B7|CD231|DXS1692E|MRX58|MXS1|TALLA-1|TM4SF2|TM4SF2b","112957","7102","TSPAN7","9606",,"TSPAN7","7102","TSPAN7","false","TSPAN7"
"1982","Ptg-2|TGFB1I4|TSC22","114374","8848","TSC22D1","9606","RP11-269C23.2","TSC22D1","8848","TSC22D1","false","TSC22D1"
"1983","NELF-C|NELF-D|TH1|TH1L","119572","51497","NELFCD","9606","HSPC130","NELFCD","51497","NELFCD","false","NELFCD"
"1984","Npl3|RBP56|TAF2N|TAFII68","113807","8148","TAF15","9606",,"TAF15","8148","TAF15","false","TAF15"
"1985","pFGE","117386","25870","SUMF2","9606","PSEC0171","SUMF2","25870","SUMF2","false","SUMF2"
"1986","FIR|RoBPI|SIAHBP1|VRJS","116502","22827","PUF60","9606",,"PUF60","22827","PUF60","false","PUF60"
"1987","ASF|SF2|SF2p33|SFRS1|SRp30a","112324","6426","SRSF1","9606","OK/SW-cl.3","SRSF1","6426","SRSF1","false","SRSF1"
"1988","NLTP|NSL-TP|SCP-2|SCP-CHI|SCP-X|SCPX","112246","6342","SCP2","9606",,"SCP2","6342","SCP2","false","SCP2"
"1989","DBA4|RPS17L|RPS17L1|RPS17L2|S17","112132","6218","RPS17","9606",,"RPS17","6218","RPS17","false","RPS17"
"1990","L31","112079","6160","RPL31","9606",,"RPL31","6160","RPL31","false","RPL31"
"1991","PPP1R133|RBP2|RIM-BP2","117051","23504","RIMBP2","9606","RP11-662M24.2","RIMBP2","23504","RIMBP2","false","RIMBP2"
"1992","MGC:33837","133227","389677","RBM12B","9606",,"RBM12B","389677","RBM12B","false","RBM12B"
"1993","L-PGDS|LPGDS|PDS|PGD2|PGDS|PGDS2","111702","5730","PTGDS","9606","RP11-229P13.6","PTGDS","5730","PTGDS","false","PTGDS"
"1994","CARS-Cyp|CYP|SCAF10|SRCyp","114761","9360","PPIG","9606",,"PPIG","9360","PPIG","false","PPIG"
"1995","Sec53","111385","5372","PMM1","9606",,"PMM1","5372","PMM1","false","PMM1"
"1996","PACE4|SPC4","111083","5046","PCSK6","9606",,"PCSK6","5046","PCSK6","false","PCSK6"
"1997","PC5|PC6|PC6A|SPC6","111152","5125","PCSK5","9606","RP11-422N19.4","PCSK5","5125","PCSK5","false","PCSK5"
"1998","BHLHB6|BHLHE21","125511","116448","OLIG1","9606",,"OLIG1","116448","OLIG1","false","OLIG1"
"1999","NY-CO-31|SDCCAG31|p51NOX","116025","10811","NOXA1","9606",,"NOXA1","10811","NOXA1","false","NOXA1"
"2000","ASHI|CI-ASHI","110794","4714","NDUFB8","9606","RP11-411B6.5","NDUFB8","4714","NDUFB8","false","NDUFB8"
"2001","MAP-1|PNMA4","122069","64112","MOAP1","9606",,"MOAP1","64112","MOAP1","false","MOAP1"
"2002","ARNT|D320|TANGO|TANGO1|UNQ6077","131952","375056","MIA3","9606","RP11-378J18.4","MIA3","375056","MIA3","false","MIA3"
"2003","C9orf169","132001","375791","CYSRT1","9606","RP13-122B23.5","CYSRT1","375791","CYSRT1","false","CYSRT1"
"2004","CHK|CTK|HHYLTK|HYL|HYLTK|Lsk","110315","4145","MATK","9606",,"MATK","4145","MATK","false","MATK"
"2005","","121981","63905","MANBAL","9606","RP5-1141E15.1","MANBAL","63905","MANBAL","false","MANBAL"
"2006","LTBP-3|LTBP2|STHAG6|pp6425","110232","4054","LTBP3","9606",,"LTBP3","4054","LTBP3","false","LTBP3"
"2007","","110230","4052","LTBP1","9606",,"LTBP1","4052","LTBP1","false","LTBP1"
"2008","A2MR|APOER|APR|CD91|IGFBP3R|LRP|LRP1A|TGFBR5","110215","4035","LRP1","9606",,"LRP1","4035","LRP1","false","LRP1"
"2009","CIRL1|CL1|LEC2","116528","22859","LPHN1","9606",,"LPHN1","22859","LPHN1","false","LPHN1"
"2010","DLG4|HUGL|HUGL-1|HUGL1|LLGL","110183","3996","LLGL1","9606",,"LLGL1","3996","LLGL1","false","LLGL1"
"2011","KIAA1853|MU-MB-2.76|nSR100","124121","84530","SRRM4","9606",,"SRRM4","84530","SRRM4","false","SRRM4"
"2012","p60MONOX","121428","57179","KIAA1191","9606",,"KIAA1191","57179","KIAA1191","false","KIAA1191"
"2013","CLK2|TEL2","115223","9894","TELO2","9606",,"TELO2","9894","TELO2","false","TELO2"
"2014","Etle|SALP|SLM-2|SLM2|T-STAR|TSTAR|etoile","115899","10656","KHDRBS3","9606",,"KHDRBS3","10656","KHDRBS3","false","KHDRBS3"
"2015","IHPK1|PiUS","115147","9807","IP6K1","9606",,"IP6K1","9807","IP6K1","false","IP6K1"
"2016","HSPG|PLC|PRCAN|SJA|SJS|SJS1","109571","3339","HSPG2","9606","RP11-132G19.2","HSPG2","3339","HSPG2","false","HSPG2"
"2017","CIRIP|CRYBP1|GAAP|MBP-1|PRDII-BF1|Schnurri-1|ZAS1|ZNF40|ZNF40A","109343","3096","HIVEP1","9606","RP3-451B15.2","HIVEP1","3096","HIVEP1","false","HIVEP1"
"2018","NEDL1","116705","23072","HECW1","9606",,"HECW1","23072","HECW1","false","HECW1"
"2019","C3orf3|GUP1|MBOAT3|MSTP002|OACT3","121537","57467","HHATL","9606",,"HHATL","57467","HHATL","false","HHATL"
"2020","GOLGA6L5|GOLGA6L8","131911","374650","GOLGA6L5P","9606",,"GOLGA6L5P","374650","GOLGA6L5P","false","GOLGA6L5P"
"2021","FBLN|FIBL1","108486","2192","FBLN1","9606","CTA-941F9.7","FBLN1","2192","FBLN1","false","FBLN1"
"2022","BAT8|C6orf30|G9A|GAT8|KMT1C|NG36","116123","10919","EHMT2","9606","DAAP-66K18.3","EHMT2","10919","EHMT2","false","EHMT2"
"2023","Hsc40","117350","25822","DNAJB5","9606","RP11-392A14.5","DNAJB5","25822","DNAJB5","false","DNAJB5"
"2024","CHTOG|MSPS|TOG|TOGp|ch-TOG","115137","9793","CKAP5","9606",,"CKAP5","9793","CKAP5","false","CKAP5"
"2025","HEL-S-72|PHKD|PHKD3","107259","808","CALM3","9606",,"CALM3","808","CALM3","false","CALM3"
"2026","CAMII|PHKD|PHKD2","107256","805","CALM2","9606",,"CALM2","805","CALM2","false","CALM2"
"2027","CTRP1|GIP|ZSIG37","125388","114897","C1QTNF1","9606","UNQ310/PRO353","C1QTNF1","114897","C1QTNF1","false","C1QTNF1"
"2028","PBR-IP|PRAX-1|PRAX1|RIM-BP1|RIMBP1","114680","9256","BZRAP1","9606",,"BZRAP1","9256","BZRAP1","false","BZRAP1"
"2029","ANA|TOB5|TOB55|TOFA","116150","10950","BTG3","9606",,"BTG3","10950","BTG3","false","BTG3"
"2030","ARSA-I|ARSA1|ASNA-I|GET3|TRC40|hASNA-I","106931","439","ASNA1","9606",,"ASNA1","439","ASNA1","false","ASNA1"
"2031","RhoGAP2|RhoGap22","121832","58504","ARHGAP22","9606",,"ARHGAP22","58504","ARHGAP22","false","ARHGAP22"
"2032","AP50|CLAPM1|mu2","107587","1173","AP2M1","9606",,"AP2M1","1173","AP2M1","false","AP2M1"
"2033","ALI1|AMIGO-2|DEGA","131497","347902","AMIGO2","9606",,"AMIGO2","347902","AMIGO2","false","AMIGO2"
"2034","ALDA|GSD12|HEL-S-87p","106728","226","ALDOA","9606",,"ALDOA","226","ALDOA","false","ALDOA"
"2035","ABI-1|ABLBP4|E3B1|NAP1BP|SSH3BP|SSH3BP1","115324","10006","ABI1","9606","RP13-16H11.4","ABI1","10006","ABI1","false","ABI1"
"2036","ABC2","106538","20","ABCA2","9606","RP11-229P13.8","ABCA2","20","ABCA2","false","ABCA2"
"2037","F8VWF|VWD","113289","7450","VWF","9606",,"VWF","7450","VWF","false","VWF"
"2038","ALS15|CHAP1|DSK2|N4BP4|PLIC2","119006","29978","UBQLN2","9606","HRIHFB2157","UBQLN2","29978","UBQLN2","false","UBQLN2"
"2039","EFP1","119253","51061","TXNDC11","9606",,"TXNDC11","51061","TXNDC11","false","TXNDC11"
"2040","MURF|MURF-3|RNF30|muRF3","121415","57159","TRIM54","9606",,"TRIM54","57159","TRIM54","false","TRIM54"
"2041","ARD1|ARFD1|RNF46","106868","373","TRIM23","9606",,"TRIM23","373","TRIM23","false","TRIM23"
"2042","CD90","112926","7070","THY1","9606",,"THY1","7070","THY1","false","THY1"
"2043","CS-1|CS1|KRAP|SPAG13","112622","6744","SSFA2","9606",,"SSFA2","6744","SSFA2","false","SSFA2"
"2044","hSPRY1","115546","10252","SPRY1","9606",,"SPRY1","10252","SPRY1","false","SPRY1"
"2045","HsT17379|VPS5","112525","6642","SNX1","9606",,"SNX1","6642","SNX1","false","SNX1"
"2046","SIAH1A","112372","6477","SIAH1","9606",,"SIAH1","6477","SIAH1","false","SIAH1"
"2047","HOIP|ZIBRA","120389","55072","RNF31","9606",,"RNF31","55072","RNF31","false","RNF31"
"2048","RFP|RNF76","111919","5987","TRIM27","9606","DAAP-182E11.3","TRIM27","5987","TRIM27","false","TRIM27"
"2049","RAB5EP|RABPT5","114583","9135","RABEP1","9606",,"RABEP1","9135","RABEP1","false","RABEP1"
"2050","LENG3|MBS85|p84|p85","120144","54776","PPP1R12C","9606",,"PPP1R12C","54776","PPP1R12C","false","PPP1R12C"
"2051","MA1","114667","9240","PNMA1","9606",,"PNMA1","9240","PNMA1","false","PNMA1"
"2052","IBSN|SNDI|p62","117165","23636","NUP62","9606",,"NUP62","23636","NUP62","false","NUP62"
"2053","NET15|NET7|NIR|PPP1R112","117586","26155","NOC2L","9606",,"NOC2L","26155","NOC2L","false","NOC2L"
"2054","NRP2","110828","4753","NELL2","9606",,"NELL2","4753","NELL2","false","NELL2"
"2055","IDH3GL|NRP1","110820","4745","NELL1","9606",,"NELL1","4745","NELL1","false","NELL1"
"2056","M-RIP|MRIP|RHOIP3|RIP3|p116Rip","116776","23164","MPRIP","9606",,"MPRIP","23164","MPRIP","false","MPRIP"
"2057","C19orf49|CRPT2|EGFL4|SBP1","108274","1954","MEGF8","9606",,"MEGF8","1954","MEGF8","false","MEGF8"
"2058","EGFL3","108273","1953","MEGF6","9606",,"MEGF6","1953","MEGF6","false","MEGF6"
"2059","","110317","4147","MATN2","9606","UNQ193/PRO219","MATN2","4147","MATN2","false","MATN2"
"2060","ARCL1C|LTBP-4|LTBP4L|LTBP4S","114009","8425","LTBP4","9606",,"LTBP4","8425","LTBP4","false","LTBP4"
"2061","CMT2P|RIFLE|TAL","124754","90678","LRSAM1","9606","UNQ6496/PRO21356","LRSAM1","90678","LRSAM1","false","LRSAM1"
"2062","LAMS|NPHS5","110107","3913","LAMB2","9606",,"LAMB2","3913","LAMB2","false","LAMB2"
"2063","CLM|LIS5","110106","3912","LAMB1","9606",,"LAMB1","3912","LAMB1","false","LAMB1"
"2064","ARHGEF24|CHD5|CHDS5|DUET|DUO|HAPIP|TRAD","114478","8997","KALRN","9606","RP11-71H17.7","KALRN","8997","KALRN","false","KALRN"
"2065","HJ2|SER2","109918","3714","JAG2","9606",,"JAG2","3714","JAG2","false","JAG2"
"2066","CLN11|GEP|GP88|PCDGF|PEPI|PGRN","109153","2896","GRN","9606",,"GRN","2896","GRN","false","GRN"
"2067","GCP170|MEA-2","109064","2802","GOLGA3","9606",,"GOLGA3","2802","GOLGA3","false","GOLGA3"
"2068","GM130","109063","2801","GOLGA2","9606","RP11-395P17.5","GOLGA2","2801","GOLGA2","false","GOLGA2"
"2069","CIG|ED-B|FINC|FN|FNZ|GFND|GFND2|LETS|MSF","108621","2335","FN1","9606",,"FN1","2335","FN1","false","FN1"
"2070","ACMICD|ECTOL1|FBN|GPHYSD2|MASS|MFS1|OCTD|SGS|SSKS|WMS|WMS2","108494","2200","FBN1","9606",,"FBN1","2200","FBN1","false","FBN1"
"2071","ARCL1B|FBLN4|MBP1|UPH1","119026","30008","EFEMP2","9606","UNQ200/PRO226","EFEMP2","30008","EFEMP2","false","EFEMP2"
"2072","DHRD|DRAD|FBLN3|FBNL|FIBL-3|MLVT|MTLV|S1-5","108496","2202","EFEMP1","9606",,"EFEMP1","2202","EFEMP1","false","EFEMP1"
"2073","CRIM-1|S52","119395","51232","CRIM1","9606","UNQ1886/PRO4330","CRIM1","51232","CRIM1","false","CRIM1"
"2074","CDG2L|COD2|SHNS","121575","57511","COG6","9606","RP11-304M3.3","COG6","57511","COG6","false","COG6"
"2075","","120844","55722","CEP72","9606",,"CEP72","55722","CEP72","false","CEP72"
"2076","BITE","123234","80321","CEP70","9606",,"CEP70","80321","CEP70","false","CEP70"
"2077","BIMP1|CARMA3","118908","29775","CARD10","9606","RP5-889J22__B.2","CARD10","29775","CARD10","false","CARD10"
"2078","CMSPPD","132000","375790","AGRN","9606","RP11-54O7.13-009","AGRN","375790","AGRN","false","AGRN"
"2079","C20orf153|DJ964F7.1","123243","80332","ADAM33","9606","RP5-964F7.2","ADAM33","80332","ADAM33","false","ADAM33"
"2080","ACTININ-4|FSGS|FSGS1","106596","81","ACTN4","9606",,"ACTN4","81","ACTN4","false","ACTN4"
"2081","CMD1AA","106603","88","ACTN2","9606",,"ACTN2","88","ACTN2","false","ACTN2"
"2082","BDPLT15","106602","87","ACTN1","9606",,"ACTN1","87","ACTN1","false","ACTN1"
"2083","CIMT1|GLM1|NR1C3|PPARG1|PPARG2|PPARgamma","111464","5468","PPARG","9606",,"PPARG","5468","PPARG","false","PPARG"
"2084","ATSV|C2orf20|HSN2C|MRD9|SPG30|UNC104","107029","547","KIF1A","9606",,"KIF1A","547","KIF1A","false","KIF1A"
"2085","CRSP1|CRSP200|DRIP205|DRIP230|PBP|PPARBP|PPARGBP|RB18A|TRAP220|TRIP2","111465","5469","MED1","9606",,"MED1","5469","MED1","false","MED1"
"2086","ZO-1","112937","7082","TJP1","9606",,"TJP1","7082","TJP1","false","TJP1"
"2087","BCL5|BCL6A|LAZ3|ZBTB27|ZNF51","107076","604","BCL6","9606",,"BCL6","604","BCL6","false","BCL6"
"2088","EIF2C4","128178","192670","AGO4","9606",,"AGO4","192670","AGO4","false","AGO4"
"2089","EIF2C3","128177","192669","AGO3","9606","RP4-789D17.2","AGO3","192669","AGO3","false","AGO3"
"2090","Bx42|NCOA-62|PRPF45|Prp45|SKIIP|SKIP","116597","22938","SNW1","9606",,"SNW1","22938","SNW1","false","SNW1"
"2091","DS-1|DS1|MRP-L58","109622","3396","ICT1","9606",,"ICT1","3396","ICT1","false","ICT1"
"2092","HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71","109544","3312","HSPA8","9606",,"HSPA8","3312","HSPA8","false","HSPA8"
"2093","IKK-beta|IKK2|IKKB|IMD15|NFKBIKB","109767","3551","IKBKB","9606",,"IKBKB","3551","IKBKB","false","IKBKB"
"2094","IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16","107569","1147","CHUK","9606",,"CHUK","1147","CHUK","false","CHUK"
"2095","OCT3|OCT4|OTF-3|OTF3|OTF4|Oct-3|Oct-4","111456","5460","POU5F1","9606","DADB-104B20.2","POU5F1","5460","POU5F1","false","POU5F1"
"2096","COXPD4|EF-TuMT|EFTU|P43","113135","7284","TUFM","9606",,"TUFM","7284","TUFM","false","TUFM"
"2097","ETR101","114959","9592","IER2","9606",,"IER2","9592","IER2","false","IER2"
"2098","A2D|A2LG|A2LP|A2RP","116429","11273","ATXN2L","9606",,"ATXN2L","11273","ATXN2L","false","ATXN2L"
"2099","","120739","55596","ZCCHC8","9606","RP11-15J22.5","ZCCHC8","55596","ZCCHC8","false","ZCCHC8"
"2100","ARTD13|FLB6421|PARP13|ZAP|ZC3H2|ZC3HDC2","121203","56829","ZC3HAV1","9606","PRO1677","ZC3HAV1","56829","ZC3HAV1","false","ZC3HAV1"
"2101","PP2A|PR53|PTPA","111516","5524","PPP2R4","9606","RP11-247A12.4","PPP2R4","5524","PPP2R4","false","PPP2R4"
"2102","MDS026","120946","55844","PPP2R2D","9606",,"PPP2R2D","55844","PPP2R2D","false","PPP2R2D"
"2103","CAPB|CAPPB|CAPZ","107282","832","CAPZB","9606","RP4-657E11.7","CAPZB","832","CAPZB","false","CAPZB"
"2104","CCT-zeta|CCT-zeta-1|CCT6|Cctz|HTR3|MoDP-2|TCP-1-zeta|TCP20|TCPZ|TTCP20","107346","908","CCT6A","9606",,"CCT6A","908","CCT6A","false","CCT6A"
"2105","","110733","4649","MYO9A","9606",,"MYO9A","4649","MYO9A","false","MYO9A"
"2106","PP2A-Aalpha|PP2AAALPHA|PR65A","111510","5518","PPP2R1A","9606",,"PPP2R1A","5518","PPP2R1A","false","PPP2R1A"
"2107","PP2A-Abeta|PR65B","111511","5519","PPP2R1B","9606",,"PPP2R1B","5519","PPP2R1B","false","PPP2R1B"
"2108","NEF4|PRPH1","111614","5630","PRPH","9606",,"PRPH","5630","PRPH","false","PRPH"
"2109","60B8AG|CAGB|CFAG|CGLB|L1AG|LIAG|MAC387|MIF|MRP14|NIF|P14","112188","6280","S100A9","9606",,"S100A9","6280","S100A9","false","S100A9"
"2110","CCT-gamma|CCTG|PIG48|TCP-1-gamma|TRIC5","113054","7203","CCT3","9606","RP11-443G18.6","CCT3","7203","CCT3","false","CCT3"
"2111","pHZ-20","113490","7695","ZNF136","9606",,"ZNF136","7695","ZNF136","false","ZNF136"
"2112","DLC1|DLC8|DNCL1|DNCLC1|LC8|LC8a|PIN|hdlc1","114206","8655","DYNLL1","9606",,"DYNLL1","8655","DYNLL1","false","DYNLL1"
"2113","BAG-2|dJ417I1.2","114908","9532","BAG2","9606","RP3-496N17.2","BAG2","9532","BAG2","false","BAG2"
"2114","CCTETA|CCTH|NIP7-1|TCP1ETA","115825","10574","CCT7","9606",,"CCT7","10574","CCT7","false","CCT7"
"2115","CCT-DELTA|Cctd|SRB","115826","10575","CCT4","9606",,"CCT4","10575","CCT4","false","CCT4"
"2116","99D8.1|CCT-beta|CCTB|HEL-S-100n|PRO1633|TCP-1-beta","115827","10576","CCT2","9606",,"CCT2","10576","CCT2","false","CCT2"
"2117","C21orf112|Cctq|D21S246|PRED71","115933","10694","CCT8","9606",,"CCT8","10694","CCT8","false","CCT8"
"2118","Dob1|KIAA0052|Mtr4|fSAP118","117064","23517","SKIV2L2","9606",,"SKIV2L2","23517","SKIV2L2","false","SKIV2L2"
"2119","ZNF295","119066","49854","ZBTB21","9606",,"ZBTB21","49854","ZBTB21","false","ZBTB21"
"2120","SBBI48","119430","51278","IER5","9606","PP4583","IER5","51278","IER5","false","IER5"
"2121","HEPP|SEI-3/HEPP","120367","55038","CDCA4","9606",,"CDCA4","55038","CDCA4","false","CDCA4"
"2122","DJ667H12.2","121121","56256","SERTAD4","9606",,"SERTAD4","56256","SERTAD4","false","SERTAD4"
"2123","C9orf42","125489","116224","FAM122A","9606",,"FAM122A","116224","FAM122A","false","FAM122A"
"2124","C18orf24","128632","220134","SKA1","9606",,"SKA1","220134","SKA1","false","SKA1"
"2125","C13orf3|RAMA1","128691","221150","SKA3","9606","RP11-101P17.12-002","SKA3","221150","SKA3","false","SKA3"
"2126","FAM33A","131515","348235","SKA2","9606",,"SKA2","348235","SKA2","false","SKA2"
"2127","CCDC165|KIAA0802|SOGA2","116859","23255","MTCL1","9606",,"MTCL1","23255","MTCL1","false","MTCL1"
"2128","B55A|B55ALPHA|PR52A|PR55A","111512","5520","PPP2R2A","9606",,"PPP2R2A","5520","PPP2R2A","false","PPP2R2A"
"2129","MRTL|MYCC|bHLHe39|c-Myc","110694","4609","MYC","9606",,"MYC","4609","MYC","false","MYC"
"2130","DYT4|TUBB4|beta-5","115655","10382","TUBB4A","9606",,"TUBB4A","10382","TUBB4A","false","TUBB4A"
"2131","HCLSBP1|HS1BP1|SCN3","115719","10456","HAX1","9606","RP11-137P24.1","HAX1","10456","HAX1","false","HAX1"
"2132","C8orf2|Erlin-2|NET32|SPFH2|SPG18","116331","11160","ERLIN2","9606","UNQ2441","ERLIN2","11160","ERLIN2","false","ERLIN2"
"2133","","124834","91445","RNF185","9606",,"RNF185","91445","RNF185","false","RNF185"
"2134","IK1|IKCA1|KCA4|KCa3.1|SK4|hIKCa1|hKCa4|hSK4","109984","3783","KCNN4","9606",,"KCNN4","3783","KCNN4","false","KCNN4"
"2135","AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2","106848","351","APP","9606",,"APP","351","APP","false","APP"
"2136","H2A.X|H2A/X|H2AX","109268","3014","H2AFX","9606",,"H2AFX","3014","H2AFX","false","H2AFX"
"2137","DER3|HRD1","124085","84447","SYVN1","9606",,"SYVN1","84447","SYVN1","false","SYVN1"
"2138","MST107|MSTP107|PRO2730|PRO34047|SWD2|TMEM113|WDR82A","123245","80335","WDR82","9606","UNQ9342/PRO34047","WDR82","80335","WDR82","false","WDR82"
"2139","ATLD2","111142","5111","PCNA","9606",,"PCNA","5111","PCNA","false","PCNA"
"2140","","108890","2620","GAS2","9606",,"GAS2","2620","GAS2","false","GAS2"
"2141","H3-K9-HMTase 1|KMT1A|MG44|SUV39H","112706","6839","SUV39H1","9606",,"SUV39H1","6839","SUV39H1","false","SUV39H1"
"2142","HsT18564|MEF-2|MST156|MSTP156|myEF-2","119124","50804","MYEF2","9606",,"MYEF2","50804","MYEF2","false","MYEF2"
"2143","AHO3|BDMR|HA6116|HD4|HDAC-4|HDAC-A|HDACA","115106","9759","HDAC4","9606",,"HDAC4","9759","HDAC4","false","HDAC4"
"2144","CTC75|CTCBF|G22P1|KU70|ML8|TLAA","108822","2547","XRCC6","9606","CTA-216E10.7","XRCC6","2547","XRCC6","false","XRCC6"
"2145","C17orf41|ELG1|FRAG1","122994","79915","ATAD5","9606",,"ATAD5","79915","ATAD5","false","ATAD5"
"2146","FANCN|PNCA3","122843","79728","PALB2","9606",,"PALB2","79728","PALB2","false","PALB2"
"2147","FA3|FAC|FACC","108473","2176","FANCC","9606","RP11-80I15.2","FANCC","2176","FANCC","false","FANCC"
"2148","FA|FA-H|FA1|FAA|FACA|FAH|FANCH","108472","2175","FANCA","9606",,"FANCA","2175","FANCA","false","FANCA"
"2149","HEL25|HP1|HP1A","117030","23468","CBX5","9606",,"CBX5","23468","CBX5","false","CBX5"
"2150","MGC:5067|STAF31/32|TAF2G|TAFII-31|TAFII-32|TAFII31|TAFII32|TAFIID32","112743","6880","TAF9","9606","AD-004","TAF9","6880","TAF9","false","TAF9"
"2151","SGF29|STAF36","125213","112869","CCDC101","9606",,"CCDC101","112869","CCDC101","false","CCDC101"
"2152","GTF2D|GTF2D1|HDL4|SCA17|TFIID","112771","6908","TBP","9606","RP1-191N21.3","TBP","6908","TBP","false","TBP"
"2153","ADA3|NGG1|STAF54|TADA3L|hADA3","115737","10474","TADA3","9606",,"TADA3","10474","TADA3","false","TADA3"
"2154","ADA2|ADA2A|TADA2L|hADA2","112734","6871","TADA2A","9606","KL04P","TADA2A","6871","TADA2A","false","TADA2A"
"2155","PAF65B","117998","27097","TAF5L","9606","RP4-613A2.4","TAF5L","27097","TAF5L","false","TAF5L"
"2156","E4|HDNB1|UBOX3|UFD2|UFD2A","115566","10277","UBE4B","9606",,"UBE4B","10277","UBE4B","false","UBE4B"
"2157","","119788","53615","MBD3","9606",,"MBD3","53615","MBD3","false","MBD3"
"2158","HD2|RPD3|YAF1","109316","3066","HDAC2","9606",,"HDAC2","3066","HDAC2","false","HDAC2"
"2159","NURF55|RBAP48|lin-53","111863","5928","RBBP4","9606",,"RBBP4","5928","RBBP4","false","RBBP4"
