"SUID","AverageShortestPathLength","BetweennessCentrality","biogrid.ALIASES","biogrid.BIOGRID_ID","biogrid.ENTREZ_GENE","biogrid.OFFICIAL_SYMBOL","biogrid.ORGANISM_ID","biogrid.SYSTEMATIC_NAME","canonicalName","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","ID","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1087","3.5329582","0.0053057","MEX67|TAP","115745","10482","NXF1","9606",,"NXF1","0.28304892","0.0","5","6","10482","false","NXF1","87.6","5","0","0","0.7185602","false","0","NXF1","646476","0.21277641"
"1088","3.46382637","0.0040398","fSAP113|gb110","110484","4343","MOV10","9606","RP11-426L16.2","MOV10","0.28869807","0.0","5","6","4343","false","MOV10","90.0","5","0","0","0.72624151","false","0","MOV10","282104","0.2124105"
"1089","4.54622186","0.0","G0S24|GOS24|NUP475|RNF162A|TIS11|TTP|zfp-36","113370","7538","ZFP36","9606",,"ZFP36","0.21996287","0.0","1","8","7538","false","ZFP36","22.0","1","0","0","0.60597535","false","0","ZFP36","0","0.0"
"1090","4.71663987","0.0","PPP1R40","130425","287015","TRIM42","9606",,"TRIM42","0.21201534","0.0","1","8","287015","false","TRIM42","12.0","1","0","0","0.58704001","false","0","TRIM42","0","0.0"
"1091","4.43046624","8.805E-4","SPG66","130992","340075","ARSI","9606",,"ARSI","0.22570988","0.0","4","7","340075","false","ARSI","3.0","4","0","0","0.61883708","false","0","ARSI","126674","0.28571429"
"1092","5.62700965","0.0","","126561","139341","FUNDC1","9606","RP4-551E13.3","FUNDC1","0.17771429","0.0","1","8","139341","false","FUNDC1","22.0","1","0","0","0.48588782","false","0","FUNDC1","0","0.0"
"1093","4.35651125","0.0","","132642","388324","INCA1","9606","HSD45","INCA1","0.22954147","0.0","1","6","388324","false","INCA1","42.0","1","0","0","0.62705431","false","0","INCA1","0","0.0"
"1094","4.35651125","0.0","Spred-2","128344","200734","SPRED2","9606",,"SPRED2","0.22954147","0.0","1","6","200734","false","SPRED2","42.0","1","0","0","0.62705431","false","0","SPRED2","0","0.0"
"1095","4.35651125","0.0","BBAP","127392","151636","DTX3L","9606",,"DTX3L","0.22954147","0.0","1","6","151636","false","DTX3L","42.0","1","0","0","0.62705431","false","0","DTX3L","0","0.0"
"1096","4.35651125","0.0","RNF91|SPRING","125280","114088","TRIM9","9606",,"TRIM9","0.22954147","0.0","1","6","114088","false","TRIM9","42.0","1","0","0","0.62705431","false","0","TRIM9","0","0.0"
"1097","4.35651125","0.0","RNF58","125266","113878","DTX2","9606",,"DTX2","0.22954147","0.0","1","6","113878","false","DTX2","42.0","1","0","0","0.62705431","false","0","DTX2","0","0.0"
"1098","4.24799035","3.3912E-4","C19orf32|DP1L1|TB2L1","124983","92840","REEP6","9606",,"REEP6","0.23540543","0.0","2","6","92840","false","REEP6","31.5","2","0","0","0.63911218","false","0","REEP6","15912","0.50833333"
"1099","4.35651125","0.0","Noxp20","124967","92689","FAM114A1","9606",,"FAM114A1","0.22954147","0.0","1","6","92689","false","FAM114A1","42.0","1","0","0","0.62705431","false","0","FAM114A1","0","0.0"
"1100","4.35651125","0.0","ATP12|ATP12p|MC5DN1","124858","91647","ATPAF2","9606","LP3663","ATPAF2","0.22954147","0.0","1","6","91647","false","ATPAF2","42.0","1","0","0","0.62705431","false","0","ATPAF2","0","0.0"
"1101","4.35651125","0.0","MRX74|dJ1158H2.1","123203","80258","EFHC2","9606","RP11-334D18.1","EFHC2","0.22954147","0.0","1","6","80258","false","EFHC2","42.0","1","0","0","0.62705431","false","0","EFHC2","0","0.0"
"1102","4.35651125","0.0","CT61","123126","80125","CCDC33","9606",,"CCDC33","0.22954147","0.0","1","6","80125","false","CCDC33","42.0","1","0","0","0.62705431","false","0","CCDC33","0","0.0"
"1103","4.35651125","0.0","ACY1L|AN|C18orf14|HsT1731","122930","79839","CCDC102B","9606",,"CCDC102B","0.22954147","0.0","1","6","79839","false","CCDC102B","42.0","1","0","0","0.62705431","false","0","CCDC102B","0","0.0"
"1104","4.97226688","0.00321349","KIAA1840","123177","80208","SPG11","9606",,"SPG11","0.20111551","0.0","5","7","80208","false","SPG11","1.2","5","0","0","0.55863701","false","0","SPG11","160476","0.2"
"1105","5.97186495","0.0","RBT1","118983","29946","SERTAD3","9606",,"SERTAD3","0.16745188","0.0","1","8","29946","false","SERTAD3","5.0","1","0","0","0.44757056","false","0","SERTAD3","0","0.0"
"1106","4.81270096","0.0","","130191","100507203","SMLR1","9606",,"SMLR1","0.20778353","0.0","1","8","100507203","false","SMLR1","39.0","1","0","0","0.57636656","false","0","SMLR1","0","0.0"
"1107","4.81270096","0.0","EAPF|PHAFIN2|ZFYVE18","122791","79666","PLEKHF2","9606",,"PLEKHF2","0.20778353","0.0","1","8","79666","false","PLEKHF2","39.0","1","0","0","0.57636656","false","0","PLEKHF2","0","0.0"
"1108","4.81270096","0.0","D4S234|D4S234E|NEEP21|P21","117976","27065","NSG1","9606",,"NSG1","0.20778353","0.0","1","8","27065","false","NSG1","39.0","1","0","0","0.57636656","false","0","NSG1","0","0.0"
"1109","5.38303859","0.0","","125374","114824","PNMA5","9606",,"PNMA5","0.18576869","0.0","1","8","114824","false","PNMA5","20.0","1","0","0","0.51299571","false","0","PNMA5","0","0.0"
"1110","5.38303859","0.0","AIEBP|MCC2","123791","83878","USHBP1","9606",,"USHBP1","0.18576869","0.0","1","8","83878","false","USHBP1","20.0","1","0","0","0.51299571","false","0","USHBP1","0","0.0"
"1111","5.38303859","0.0","KIAA1712|PS1TP3","123315","80817","CEP44","9606",,"CEP44","0.18576869","0.0","1","8","80817","false","CEP44","20.0","1","0","0","0.51299571","false","0","CEP44","0","0.0"
"1112","5.38303859","0.0","NTR1|Spp382|TIP39|bK445C9.6|hNtr1","117294","24144","TFIP11","9606","CTA-445C9.9","TFIP11","0.18576869","0.0","1","8","24144","false","TFIP11","20.0","1","0","0","0.51299571","false","0","TFIP11","0","0.0"
"1113","4.4477492","0.0","dJ153G14.3","131374","346157","ZNF391","9606","RP1-153G14.3","ZNF391","0.22483282","0.0","1","7","346157","false","ZNF391","47.0","1","0","0","0.61691676","false","0","ZNF391","0","0.0"
"1114","4.4477492","0.0","","127817","162427","FAM134C","9606",,"FAM134C","0.22483282","0.0","1","7","162427","false","FAM134C","47.0","1","0","0","0.61691676","false","0","FAM134C","0","0.0"
"1115","3.74356913","0.00128477","ACSMW|AVYV493","123187","80221","ACSF2","9606","UNQ493/PRO1009","ACSF2","0.26712476","0.0","2","6","80221","false","ACSF2","162.0","2","0","0","0.69515899","false","0","ACSF2","167352","0.503125"
"1116","4.4477492","0.0","ZF21","122502","79038","ZFYVE21","9606",,"ZFYVE21","0.22483282","0.0","1","7","79038","false","ZFYVE21","47.0","1","0","0","0.61691676","false","0","ZFYVE21","0","0.0"
"1117","4.4477492","0.0","BDM1|SMAP-8|SMAP8","122372","65009","NDRG4","9606",,"NDRG4","0.22483282","0.0","1","7","65009","false","NDRG4","47.0","1","0","0","0.61691676","false","0","NDRG4","0","0.0"
"1118","3.9642283","0.00114159","GOPP1|GPP34|MIDAS|Vps74","122048","64083","GOLPH3","9606",,"GOLPH3","0.25225591","0.0","2","6","64083","false","GOLPH3","58.0","2","0","0","0.6706413","false","0","GOLPH3","56810","0.5"
"1119","4.4477492","0.0","SNAP-BETA|SNAPB","121983","63908","NAPB","9606","RP3-322G13.2","NAPB","0.22483282","0.0","1","7","63908","false","NAPB","47.0","1","0","0","0.61691676","false","0","NAPB","0","0.0"
"1120","4.4477492","0.0","AXAM2|SMT3IP2","121885","59343","SENP2","9606",,"SENP2","0.22483282","0.0","1","7","59343","false","SENP2","47.0","1","0","0","0.61691676","false","0","SENP2","0","0.0"
"1121","4.4477492","0.0","DFNA64|SMAC","121157","56616","DIABLO","9606","hCG_1782202","DIABLO","0.22483282","0.0","1","7","56616","false","DIABLO","47.0","1","0","0","0.61691676","false","0","DIABLO","0","0.0"
"1122","4.4477492","0.0","MAGMAS|TIM16|TIMM16","119231","51025","PAM16","9606","CGI-136","PAM16","0.22483282","0.0","1","7","51025","false","PAM16","47.0","1","0","0","0.61691676","false","0","PAM16","0","0.0"
"1123","4.4477492","0.0","MTERFD1","119209","51001","MTERF3","9606","CGI-12","MTERF3","0.22483282","0.0","1","7","51001","false","MTERF3","47.0","1","0","0","0.61691676","false","0","MTERF3","0","0.0"
"1124","4.4477492","0.0","","118974","29934","SNX12","9606",,"SNX12","0.22483282","0.0","1","7","29934","false","SNX12","47.0","1","0","0","0.61691676","false","0","SNX12","0","0.0"
"1125","4.4477492","0.0","","118960","29916","SNX11","9606",,"SNX11","0.22483282","0.0","1","7","29916","false","SNX11","47.0","1","0","0","0.61691676","false","0","SNX11","0","0.0"
"1126","4.10008039","3.8114E-4","HSAF001435","118955","29907","SNX15","9606","hCG_23393","SNX15","0.24389766","0.0","2","7","29907","false","SNX15","38.5","2","0","0","0.65554662","false","0","SNX15","37480","0.50675676"
"1127","4.4477492","0.0","OPTB8","118940","29887","SNX10","9606",,"SNX10","0.22483282","0.0","1","7","29887","false","SNX10","47.0","1","0","0","0.61691676","false","0","SNX10","0","0.0"
"1128","4.4477492","0.0","ATG18B|Atg21|WIPI-2","117550","26100","WIPI2","9606","CGI-50","WIPI2","0.22483282","0.0","1","7","26100","false","WIPI2","47.0","1","0","0","0.61691676","false","0","WIPI2","0","0.0"
"1129","4.4477492","0.0","GOLPH6|GRASP55|GRS2|p59","117479","26003","GORASP2","9606",,"GORASP2","0.22483282","0.0","1","7","26003","false","GORASP2","47.0","1","0","0","0.61691676","false","0","GORASP2","0","0.0"
"1130","4.46463023","0.0","MOB1E|MOBKL2C","127181","148932","MOB3C","9606",,"MOB3C","0.22398272","0.0","1","8","148932","false","MOB3C","30.0","1","0","0","0.61504109","false","0","MOB3C","0","0.0"
"1131","4.46463023","0.0","MATS2|MOB4A|MOBKL1A","124960","92597","MOB1B","9606",,"MOB1B","0.22398272","0.0","1","8","92597","false","MOB1B","30.0","1","0","0","0.61504109","false","0","MOB1B","0","0.0"
"1132","4.35651125","0.0","AIO|AIOLOS|ZNFN1A3","116484","22806","IKZF3","9606","RP11-94L15.2","IKZF3","0.22954147","0.0","1","6","22806","false","IKZF3","42.0","1","0","0","0.62705431","false","0","IKZF3","0","0.0"
"1133","5.09003215","0.0","","122594","79177","ZNF576","9606",,"ZNF576","0.19646241","0.0","1","8","79177","false","ZNF576","8.0","1","0","0","0.54555198","false","0","ZNF576","0","0.0"
"1134","4.02733119","0.0","ABP32|PEF1A","139275","553115","PEF1","9606","UNQ1845/PRO3573","PEF1","0.24830339","0.0","1","6","553115","false","PEF1","120.0","1","0","0","0.66362987","false","0","PEF1","0","0.0"
"1135","4.02733119","0.0","C6orf159|dJ237I15.1","126411","134701","RIPPLY2","9606",,"RIPPLY2","0.24830339","0.0","1","6","134701","false","RIPPLY2","120.0","1","0","0","0.66362987","false","0","RIPPLY2","0","0.0"
"1136","4.02733119","0.0","C14orf32|MISS|c14_5346","125030","93487","MAPK1IP1L","9606",,"MAPK1IP1L","0.24830339","0.0","1","6","93487","false","MAPK1IP1L","120.0","1","0","0","0.66362987","false","0","MAPK1IP1L","0","0.0"
"1137","4.02733119","0.0","BOULE","122456","66037","BOLL","9606",,"BOLL","0.24830339","0.0","1","6","66037","false","BOLL","120.0","1","0","0","0.66362987","false","0","BOLL","0","0.0"
"1138","4.02733119","0.0","C10orf3|CT111|URCC6","120465","55165","CEP55","9606","RP11-30E16.2","CEP55","0.24830339","0.0","1","6","55165","false","CEP55","120.0","1","0","0","0.66362987","false","0","CEP55","0","0.0"
"1139","4.02733119","0.0","","120371","55048","VPS37C","9606",,"VPS37C","0.24830339","0.0","1","6","55048","false","VPS37C","120.0","1","0","0","0.66362987","false","0","VPS37C","0","0.0"
"1140","4.02733119","0.0","GEF16|NBR","118085","27237","ARHGEF16","9606","RP11-168F9.1","ARHGEF16","0.24830339","0.0","1","6","27237","false","ARHGEF16","120.0","1","0","0","0.66362987","false","0","ARHGEF16","0","0.0"
"1141","4.02733119","0.0","","116016","10802","SEC24A","9606",,"SEC24A","0.24830339","0.0","1","6","10802","false","SEC24A","120.0","1","0","0","0.66362987","false","0","SEC24A","0","0.0"
"1142","4.4477492","0.0","CERT|CERTL|GPBP|STARD11","115396","10087","COL4A3BP","9606",,"COL4A3BP","0.22483282","0.0","1","7","10087","false","COL4A3BP","47.0","1","0","0","0.61691676","false","0","COL4A3BP","0","0.0"
"1143","4.4477492","0.0","RabS10","114764","9363","RAB33A","9606","RP3-438D16.1","RAB33A","0.22483282","0.0","1","7","9363","false","RAB33A","47.0","1","0","0","0.61691676","false","0","RAB33A","0","0.0"
"1144","5.01889068","0.0","TRFP","120360","55031","USP47","9606",,"USP47","0.19924722","0.0","1","8","55031","false","USP47","32.0","1","0","0","0.55345659","false","0","USP47","0","0.0"
"1145","4.4477492","0.0","A-BETA|MTDPS5|SCS-betaA","114331","8803","SUCLA2","9606","RP11-528D24.2","SUCLA2","0.22483282","0.0","1","7","8803","false","SUCLA2","47.0","1","0","0","0.61691676","false","0","SUCLA2","0","0.0"
"1146","3.9573955","5.4496E-4","Grd19|MCOPS8|SDP3","114263","8724","SNX3","9606","RP3-429G5.4","SNX3","0.25269145","0.0","2","6","8724","false","SNX3","83.5","2","0","0","0.6714005","false","0","SNX3","62528","0.50613497"
"1147","4.4477492","0.0","ATG24B","114262","8723","SNX4","9606",,"SNX4","0.22483282","0.0","1","7","8723","false","SNX4","47.0","1","0","0","0.61691676","false","0","SNX4","0","0.0"
"1148","4.20377814","0.0","TRAX","113108","7257","TSNAX","9606","RP11-17H4.1","TSNAX","0.23788125","0.0","1","6","7257","false","TSNAX","69.0","1","0","0","0.64402465","false","0","TSNAX","0","0.0"
"1149","4.4477492","0.0","MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3","112877","7019","TFAM","9606",,"TFAM","0.22483282","0.0","1","7","7019","false","TFAM","47.0","1","0","0","0.61691676","false","0","TFAM","0","0.0"
"1150","5.38303859","0.0","TDO|TO|TPH2|TRPO","112858","6999","TDO2","9606",,"TDO2","0.18576869","0.0","1","8","6999","false","TDO2","20.0","1","0","0","0.51299571","false","0","TDO2","0","0.0"
"1151","4.35651125","0.0","CRS3|HEB|HTF4|HsT17266|bHLHb20","112798","6938","TCF12","9606",,"TCF12","0.22954147","0.0","1","6","6938","false","TCF12","42.0","1","0","0","0.62705431","false","0","TCF12","0","0.0"
"1152","3.95779743","8.4572E-4","E2-2|ITF-2|ITF2|PTHS|SEF-2|SEF2|SEF2-1|SEF2-1A|SEF2-1B|SEF2-1D|TCF-4|bHLHb19","112787","6925","TCF4","9606",,"TCF4","0.25266579","0.0","2","6","6925","false","TCF4","63.5","2","0","0","0.67135584","false","0","TCF4","20438","0.5"
"1153","5.64790997","0.0","KASH5","127094","147872","CCDC155","9606",,"CCDC155","0.17705665","0.0","1","8","147872","false","CCDC155","10.0","1","0","0","0.48356556","false","0","CCDC155","0","0.0"
"1154","5.64790997","0.0","CEDNIK|SNAP-29","114748","9342","SNAP29","9606",,"SNAP29","0.17705665","0.0","1","8","9342","false","SNAP29","10.0","1","0","0","0.48356556","false","0","SNAP29","0","0.0"
"1155","4.55184887","1.34E-4","KAP10.9|KAP18.9|KRTAP18-9","132127","386676","KRTAP10-9","9606",,"KRTAP10-9","0.21969095","0.0","2","8","386676","false","KRTAP10-9","35.5","2","0","0","0.60535013","false","0","KRTAP10-9","31690","0.5390625"
"1156","4.55184887","1.34E-4","KAP10.7|KAP18.7|KRTAP18-7","132126","386675","KRTAP10-7","9606",,"KRTAP10-7","0.21969095","0.0","2","8","386675","false","KRTAP10-7","35.5","2","0","0","0.60535013","false","0","KRTAP10-7","31690","0.5390625"
"1157","3.76728296","0.00244312","SLM-1|SLM1|bA535F17.1","128436","202559","KHDRBS2","9606","RP1-240B8.3","KHDRBS2","0.26544329","0.0","3","6","202559","false","KHDRBS2","49.66666667","3","0","0","0.69252412","false","0","KHDRBS2","245960","0.33563218"
"1158","4.68368167","0.0","CD2BP1|CD2BP1L|CD2BP1S|H-PIP|PAPAS|PSTPIP","114513","9051","PSTPIP1","9606",,"PSTPIP1","0.21350725","0.0","1","8","9051","false","PSTPIP1","51.0","1","0","0","0.59070204","false","0","PSTPIP1","0","0.0"
"1159","4.12098071","3.3613E-4","GLYA|HEL-S-51e|SHMT","112368","6472","SHMT2","9606",,"SHMT2","0.24266068","0.0","2","7","6472","false","SHMT2","42.0","2","0","0","0.65322437","false","0","SHMT2","35852","0.5"
"1160","4.03496785","4.4699E-4","MDA-9|MDA9|ST1|SYCL|TACIP18","112287","6386","SDCBP","9606",,"SDCBP","0.24783345","0.33333333","3","6","6386","false","SDCBP","57.0","3","0","0","0.66278135","false","0","SDCBP","32824","0.3908046"
"1161","3.99236334","0.0","PRR20","125761","122183","PRR20A","9606",,"PRR20A","0.2504782","0.0","1","6","122183","false","PRR20A","254.0","1","0","0","0.66751518","false","0","PRR20A","0","0.0"
"1162","3.76406752","0.0","RBM35A|RMB35A","120196","54845","ESRP1","9606",,"ESRP1","0.26567005","1.0","2","6","54845","false","ESRP1","161.5","2","0","0","0.69288139","false","0","ESRP1","0","0.50786164"
"1163","3.99236334","0.0","TBX14","112775","6913","TBX15","9606","RP4-794L19.1","TBX15","0.2504782","0.0","1","6","6913","false","TBX15","254.0","1","0","0","0.66751518","false","0","TBX15","0","0.0"
"1164","4.35651125","0.0","NEF|S100|S100-B|S100beta","112193","6285","S100B","9606",,"S100B","0.22954147","0.0","1","6","6285","false","S100B","42.0","1","0","0","0.62705431","false","0","S100B","0","0.0"
"1165","3.99236334","0.0","C-Rel","111898","5966","REL","9606",,"REL","0.2504782","0.0","1","6","5966","false","REL","254.0","1","0","0","0.66751518","false","0","REL","0","0.0"
"1166","4.29863344","3.7032E-4","IA-2|IA-2/PTP|IA2|ICA512|R-PTP-N","111762","5798","PTPRN","9606",,"PTPRN","0.23263207","0.0","2","6","5798","false","PTPRN","29.0","2","0","0","0.63348517","false","0","PTPRN","32530","0.5"
"1167","4.22909968","0.0","","313463","84126","ATRIP","9606","hCG_1997849","ATRIP","0.23645695","0.0","1","7","84126","false","ATRIP","89.0","1","0","0","0.64121115","false","0","ATRIP","0","0.0"
"1168","4.12540193","2.566E-4","APP-BP2|HS.84084|PAT1","115769","10513","APPBP2","9606",,"APPBP2","0.24240062","0.0","2","7","10513","false","APPBP2","55.0","2","0","0","0.65273312","false","0","APPBP2","20802","0.5046729"
"1169","4.22909968","0.0","ZF5|ZFP-161|ZFP-5|ZFP161|ZNF478","113373","7541","ZBTB14","9606",,"ZBTB14","0.23645695","0.0","1","7","7541","false","ZBTB14","89.0","1","0","0","0.64121115","false","0","ZBTB14","0","0.0"
"1170","4.4477492","0.0","","111123","5090","PBX3","9606","RP11-336P12.1","PBX3","0.22483282","0.0","1","7","5090","false","PBX3","47.0","1","0","0","0.61691676","false","0","PBX3","0","0.0"
"1171","4.30868167","4.6928E-4","CK15|K15|K1CO","110064","3866","KRT15","9606",,"KRT15","0.23208955","0.0","2","6","3866","false","KRT15","31.0","2","0","0","0.6323687","false","0","KRT15","29624","0.50847458"
"1172","3.7431672","0.00307208","KAP10.3|KAP18-3|KAP18.3|KRTAP10.3|KRTAP18-3|KRTAP18.3","132133","386682","KRTAP10-3","9606",,"KRTAP10-3","0.26715344","0.0","3","6","386682","false","KRTAP10-3","116.0","3","0","0","0.69520364","false","0","KRTAP10-3","803974","0.34328358"
"1173","3.81310289","0.0","KAP10.8|KRTAP18-8|KRTAP18.8","132132","386681","KRTAP10-8","9606",,"KRTAP10-8","0.26225361","0.0","1","6","386681","false","KRTAP10-8","277.0","1","0","0","0.68743301","false","0","KRTAP10-8","0","0.0"
"1174","3.81310289","0.0","","127533","154075","SAMD3","9606","RP11-73O6.2","SAMD3","0.26225361","0.0","1","6","154075","false","SAMD3","277.0","1","0","0","0.68743301","false","0","SAMD3","0","0.0"
"1175","3.74075563","0.00360229","CK-40|K40|KA36","125917","125115","KRT40","9606",,"KRT40","0.26732567","0.0","4","6","125115","false","KRT40","88.0","4","0","0","0.6954716","false","0","KRT40","888288","0.25816024"
"1176","3.73673633","0.00183322","LAPSER1","124083","84445","LZTS2","9606","RP11-108L7.8","LZTS2","0.26761321","0.0","3","6","84445","false","LZTS2","118.33333333","3","0","0","0.69591819","false","0","LZTS2","487692","0.34207969"
"1177","3.81310289","0.0","HUCEP11","115240","9911","TMCC2","9606","UNQ6409","TMCC2","0.26225361","0.0","1","6","9911","false","TMCC2","277.0","1","0","0","0.68743301","false","0","TMCC2","0","0.0"
"1178","3.75522508","0.00100343","KRN1|KRTAP5-1|KRTAP5.9","110044","3846","KRTAP5-9","9606",,"KRTAP5-9","0.26629562","0.0","2","6","3846","false","KRTAP5-9","164.0","2","0","0","0.69386388","false","0","KRTAP5-9","352498","0.50778816"
"1179","4.68368167","0.0","CSBP|HNRPK|TUNP","109431","3190","HNRNPK","9606","RP11-575L7.1","HNRNPK","0.21350725","0.0","1","8","3190","false","HNRNPK","51.0","1","0","0","0.59070204","false","0","HNRNPK","0","0.0"
"1180","4.02733119","0.0","HNRPF|OK/SW-cl.23|mcs94-1","109426","3185","HNRNPF","9606",,"HNRNPF","0.24830339","0.0","1","6","3185","false","HNRNPF","120.0","1","0","0","0.66362987","false","0","HNRNPF","0","0.0"
"1181","5.38303859","0.0","C1|C2|HNRNP|HNRPC|SNRPC","109424","3183","HNRNPC","9606",,"HNRNPC","0.18576869","0.0","1","8","3183","false","HNRNPC","20.0","1","0","0","0.51299571","false","0","HNRNPC","0","0.0"
"1182","4.01768489","9.2305E-4","CKLFSF5","125486","116173","CMTM5","9606",,"CMTM5","0.24889956","0.0","3","6","116173","false","CMTM5","29.0","3","0","0","0.66470168","false","0","CMTM5","90982","0.34567901"
"1183","4.01768489","9.2305E-4","ATRAP","121356","57085","AGTRAP","9606","RP11-56N19.3","AGTRAP","0.24889956","0.0","3","6","57085","false","AGTRAP","29.0","3","0","0","0.66470168","false","0","AGTRAP","90982","0.34567901"
"1184","5.62700965","0.0","SLIM2","108566","2275","FHL3","9606",,"FHL3","0.17771429","0.0","1","8","2275","false","FHL3","22.0","1","0","0","0.48588782","false","0","FHL3","0","0.0"
"1185","4.02733119","0.0","CstF-64","107860","1478","CSTF2","9606","RP1-146H21.2","CSTF2","0.24830339","0.0","1","6","1478","false","CSTF2","120.0","1","0","0","0.66362987","false","0","CSTF2","0","0.0"
"1186","4.35651125","0.0","CRYA1|CTRCT9|HSPB4","107799","1409","CRYAA","9606",,"CRYAA","0.22954147","0.0","1","6","1409","false","CRYAA","42.0","1","0","0","0.62705431","false","0","CRYAA","0","0.0"
"1187","4.00763666","0.00108898","ATPO|OSCP","107021","539","ATP5O","9606",,"ATP5O","0.24952362","0.0","3","6","539","false","ATP5O","39.33333333","3","0","0","0.66581815","false","0","ATP5O","135078","0.33923304"
"1188","4.02733119","0.0","ANX11|CAP50","106808","311","ANXA11","9606","RP11-369J21.10-010","ANXA11","0.24830339","0.0","1","6","311","false","ANXA11","120.0","1","0","0","0.66362987","false","0","ANXA11","0","0.0"
"1189","3.80586817","0.00135601","DIP1|GCIP|HHM","117117","23582","CCNDBP1","9606",,"CCNDBP1","0.26275214","0.0","3","6","23582","false","CCNDBP1","49.0","3","0","0","0.68823687","false","0","CCNDBP1","204326","0.34285714"
"1190","4.38344051","0.00852136","FYVE-CENT|SPG15","117050","23503","ZFYVE26","9606",,"ZFYVE26","0.2281313","0.0","20","7","23503","false","ZFYVE26","1.95","20","0","0","0.62406217","false","0","ZFYVE26","1634860","0.10555556"
"1191","5.38303859","0.0","ALAS|ALAS3|ALASH|MIG4","106713","211","ALAS1","9606","OK/SW-cl.121","ALAS1","0.18576869","0.0","1","8","211","false","ALAS1","20.0","1","0","0","0.51299571","false","0","ALAS1","0","0.0"
"1192","4.04421222","0.0","TIM50|TIM50L","124961","92609","TIMM50","9606","PRO1512","TIMM50","0.24726694","0.0","1","7","92609","false","TIMM50","99.0","1","0","0","0.6617542","false","0","TIMM50","0","0.0"
"1193","4.04421222","0.0","ARHT1|MIRO-1|MIRO1","120576","55288","RHOT1","9606",,"RHOT1","0.24726694","0.0","1","7","55288","false","RHOT1","99.0","1","0","0","0.6617542","false","0","RHOT1","0","0.0"
"1194","4.04421222","0.0","CAS|CSE1|XPO2","107821","1434","CSE1L","9606",,"CSE1L","0.24726694","0.0","1","7","1434","false","CSE1L","99.0","1","0","0","0.6617542","false","0","CSE1L","0","0.0"
"1195","4.04421222","0.0","","116152","10952","SEC61B","9606",,"SEC61B","0.24726694","0.0","1","7","10952","false","SEC61B","99.0","1","0","0","0.6617542","false","0","SEC61B","0","0.0"
"1196","3.93850482","6.5451E-4","ATP2B|DAR|DD|SERCA2","106978","488","ATP2A2","9606",,"ATP2A2","0.25390346","0.0","2","6","488","false","ATP2A2","78.5","2","0","0","0.67349946","false","0","ATP2A2","110446","0.51324503"
"1197","4.04421222","0.0","MSTP041","121318","57003","CCDC47","9606","GK001","CCDC47","0.24726694","0.0","1","7","57003","false","CCDC47","99.0","1","0","0","0.6617542","false","0","CCDC47","0","0.0"
"1198","4.04421222","0.0","ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5","107291","841","CASP8","9606",,"CASP8","0.24726694","0.0","1","7","841","false","CASP8","99.0","1","0","0","0.6617542","false","0","CASP8","0","0.0"
"1199","4.04421222","0.0","APMCF1","121810","58477","SRPRB","9606","PSEC0230","SRPRB","0.24726694","0.0","1","7","58477","false","SRPRB","99.0","1","0","0","0.6617542","false","0","SRPRB","0","0.0"
"1200","4.09606109","0.0","MOM1|PLA2|PLA2B|PLA2L|PLA2S|PLAS1|sPLA2","111337","5320","PLA2G2A","9606",,"PLA2G2A","0.24413698","0.0","1","7","5320","false","PLA2G2A","76.0","1","0","0","0.65599321","false","0","PLA2G2A","0","0.0"
"1201","3.67202572","1.6684E-4","ALS6|ETM4|FUS1|HNRNPP2|POMP75|TLS","108797","2521","FUS","9606",,"FUS","0.27232925","0.0","2","6","2521","false","FUS","225.0","2","0","0","0.70310825","false","0","FUS","68260","0.56281407"
"1202","3.45940514","0.00320113","ARF-BP1|HECTH9|HSPC272|Ib772|LASU1|MULE|URE-B1|UREB1","115385","10075","HUWE1","9606","RP3-339A18.4","HUWE1","0.28906704","0.0","4","6","10075","false","HUWE1","168.5","4","0","0","0.72673276","false","0","HUWE1","411372","0.28681507"
"1203","4.11173633","0.0","AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I","112904","7046","TGFBR1","9606","RP11-96L7.1","TGFBR1","0.24320626","0.0","1","7","7046","false","TGFBR1","85.0","1","0","0","0.65425152","false","0","TGFBR1","0","0.0"
"1204","4.02733119","0.0","GC109|RNF137|SS-56|SS56","120434","55128","TRIM68","9606",,"TRIM68","0.24830339","0.0","1","6","55128","false","TRIM68","120.0","1","0","0","0.66362987","false","0","TRIM68","0","0.0"
"1205","4.49557878","0.0","EDMD|LEMD5|STA","108325","2010","EMD","9606","XX-FW88778H2.1","EMD","0.22244077","0.0","1","8","2010","false","EMD","25.0","1","0","0","0.61160236","false","0","EMD","0","0.0"
"1206","3.81310289","0.0","104p|GCP3|Grip104|SPBC98|Spc98|Spc98p","115695","10426","TUBGCP3","9606","RP11-480K16.2","TUBGCP3","0.26225361","0.0","1","6","10426","false","TUBGCP3","277.0","1","0","0","0.68743301","false","0","TUBGCP3","0","0.0"
